12639,Empresa_1,4654,2018-01-20 04:09:00.727,1,1,284059,9110236,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:10:00.177,1,1,284060,9110236,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:10:59.627,1,1,284059,9110237,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:11:59.077,1,1,284062,9110236,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:12:58.620,1,1,284058,9110237,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:13:58.227,1,1,284058,9110238,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:14:57.537,1,1,284059,9110238,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:15:57.097,1,1,284061,9110235,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:16:56.737,1,1,284064,9110234,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:17:56.373,1,1,284045,9110258,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:18:56.073,1,1,284041,9110220,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:19:55.837,1,1,284042,9110221,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:20:55.537,1,1,284040,9110221,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:21:55.283,1,1,284048,9110220,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:22:55.030,1,1,284051,9110119,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:23:54.777,1,1,284164,9110514,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:24:54.490,1,1,284355,9111048,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:25:54.223,1,1,284609,9111619,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:26:53.970,1,1,284340,9111800,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:27:53.780,1,1,284295,9112133,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:28:53.620,1,1,284454,9112711,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:29:53.427,1,1,284702,9113095,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:30:53.253,1,1,284987,9113376,NULL,NULL,NULL,NULL,NULL
